,id,track_name,artist,album_name,album_release_date,album_track_num,album_track_placement,genre,duration_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
151,7qZjFUGDyQpNjhkU3aFdTm,The Garden,Earth Ship,Withered,2014,3,0.3,,3.0205833333333336,False,3,0.446,0.812,1,-4.082,0,0.0481,1.29e-06,0.564,0.142,0.466,113.287,4
152,6D2bpNtYEtfu7aaw3tszta,The alley of burdens,ROSK,remnants,2019-11-07,1,0.16666666666666666,,6.530433333333334,False,7,0.481,0.394,10,-11.429,1,0.0274,0.293,0.875,0.077,0.0609,75.015,4
153,1fevzeDc9qagbhpDUo6bkK,Onset of the Eighth Cycle,Monolithe,Okta Khora,2019-11-11,2,0.25,,8.133333333333333,False,0,0.324,0.65,0,-7.232,0,0.0399,6.9e-05,0.779,0.0837,0.0871,99.695,4
154,77LvDTPCdedmDHBQuTiyOx,Stellar Sparks,Krater,Venenare,2019-11-15,4,0.4444444444444444,,5.626083333333333,False,3,0.315,0.799,2,-7.415,1,0.051,0.00136,0.143,0.374,0.186,100.1,4
155,7p1pSj0LPZYnprERDWdbvK,Captive Bolt Pistol,Carcass,Surgical Steel,2013-09-13,10,0.9090909090909091,,3.2788833333333334,False,0,0.378,0.994,6,-4.633,1,0.183,6.15e-06,0.0212,0.0395,0.11,98.371,4
156,6yvb5KRL6HBp89EXUJDa7i,De Doornen,Fluisteraars,Dromers,2014-01-27,1,0.3333333333333333,,16.004833333333334,False,12,0.156,0.82,9,-3.914,1,0.0531,1.75e-05,0.712,0.248,0.216,133.221,4
157,2Lio4KTzsA8BPLhXmyo4CQ,Für Alina,Arvo Pärt,Arvo Pärt: Alina,1999-10-15,2,0.4,,10.79955,False,49,0.476,0.000707,11,-36.606,0,0.164,0.864,0.299,0.104,0.27,68.311,4
158,4wudbbceOZKjRlhTtbHvAs,Spiegel im Spiegel - Version for Violin and Piano,Arvo Pärt,Arvo Pärt: Alina,1999-10-15,1,0.2,,10.6,False,51,0.176,0.006,5,-42.238,1,0.0384,0.899,3.24e-05,0.105,0.0383,71.477,3
159,3JczSm31iGIVlyiYQfFBAZ,Traitor's Gate,Visigoth,Conqueror's Oath,2018-02-09,5,0.625,,6.894166666666666,False,27,0.189,0.946,11,-3.525,0,0.173,0.000803,0.0,0.0951,0.123,77.519,4
160,7hzrqJQMQiH0qR4Zd4NVoG,Troubled Air,sunn O))),Life Metal,2019-04-26,2,0.5,,11.759733333333333,False,23,0.131,0.0326,7,-7.983,1,0.0441,0.0103,0.747,0.118,0.0324,100.597,4
161,0ztGWq8w5R8VGnKqHcV2n7,I,Mizmor,Mizmor,2012-03-31,1,0.25,,11.577766666666667,False,0,0.161,0.465,0,-9.461,1,0.0853,7.57e-05,0.911,0.241,0.127,130.547,4
162,6jXf8WZgK7KtvmD7gSPIRo,Subsistence,Nullingroots,Into the Grey,2017-11-17,1,0.2,,8.0947,False,0,0.406,0.978,7,-5.606,0,0.0738,3.78e-06,0.439,0.147,0.155,100.066,4
163,4IbtwSfQxMVF7WQqBoo812,"Ormer Til Armer, Maane Til Hode",Djevel,"Ormer Til Armer, Maane Til Hode",2019-10-18,1,0.125,,6.344449999999999,False,13,0.172,0.989,6,-7.937,0,0.0742,1.38e-06,0.817,0.26,0.0298,121.99,4
164,609faGMfDRMRneYjBm4A9K,Traitors in the Palace,Dyscarnate,With All Their Might,2017-09-15,4,0.5,,4.146216666666667,False,22,0.47,0.97,10,-6.196,1,0.0884,3.32e-06,0.564,0.198,0.0399,110.029,4
165,2lA1urHSsV6mmu2Q4zfAq5,This Is Fire,Dyscarnate,With All Their Might,2017-09-15,2,0.25,,5.579766666666667,False,28,0.171,0.975,3,-6.407,1,0.075,3.15e-06,0.738,0.134,0.169,149.951,4
166,74RZT1gmYTSGqbgVNodZi3,The Black Consecration,Noctem,The Black Consecration,2019-11-01,1,0.125,,8.925283333333335,False,12,0.394,0.927,1,-5.484,1,0.0776,1.86e-06,0.0593,0.274,0.128,124.956,4
167,1pZTdZNGSNYZgbglwV3j6H,To the Flame,Nightfell,A Sanity Deranged,2019-09-13,3,0.5,,3.5491,False,2,0.198,0.748,2,-5.207,1,0.0633,9.6e-06,0.743,0.358,0.0781,120.433,3
168,2RYQ743d8XAsq7LllAffuk,(As Now) We Must Succumb,Nightfell,A Sanity Deranged,2019-09-13,2,0.3333333333333333,,8.64565,False,2,0.195,0.935,2,-4.893,1,0.0974,3.03e-05,0.798,0.203,0.0738,111.082,4
169,6tWo2vuQehthXnqdXWfPbz,Stellar Sparks,Krater,Stellar Sparks,2019-10-11,1,1.0,,5.626083333333333,False,0,0.315,0.799,2,-7.415,1,0.051,0.00136,0.143,0.374,0.186,100.1,4
170,2skTAZk867MxxZmLZ8FCkA,John,iamamiwhoami,Bounty,2013-09-10,8,0.8888888888888888,,6.644900000000001,False,0,0.535,0.871,7,-6.8,1,0.0392,0.000244,0.866,0.104,0.235,121.497,4
171,6HKnig0yq5VunTpgSdx8TT,"Shake My Hand, Bow down and Die",Die Choking,III,2015-10-08,7,0.6363636363636364,,1.0171000000000001,False,1,0.345,0.873,8,-6.552,1,0.0945,3.75e-06,0.858,0.338,0.304,108.069,1
172,4CwnhY0OMmMA1S1Y0nIQaX,Vastness And Sorrow,Wolves In The Throne Room,Two Hunters,2007,2,0.5,,12.208433333333334,False,26,0.115,0.978,4,-5.659,0,0.0874,1.73e-05,0.928,0.444,0.0359,151.626,4
173,0sNdoFOuNKuJrbKPtMcUyu,Dia Artio,Wolves In The Throne Room,Two Hunters,2007,1,0.25,,5.976,False,24,0.131,0.474,9,-8.203,0,0.0462,0.00985,0.874,0.649,0.103,77.333,3
174,7nsCdwfDTsAQrHEsV40lee,Queen of Borrowed Light,Wolves In The Throne Room,Diadem of 12 Stars,2006-02-07,1,0.25,,12.971483333333333,False,21,0.139,0.944,7,-6.282,1,0.0774,1.53e-05,0.881,0.328,0.0384,141.932,4
175,3gj4YvSqGoAMUmmjoe3YYd,Nihil,Aquilus,Griseus,2011-12-21,1,0.125,,14.000416666666666,False,0,0.114,0.471,9,-9.647,0,0.0348,0.0133,0.883,0.498,0.0442,92.426,3
176,3WDp9ac7rKdLJny6Crza0T,Kingdoms (G),sunn O))),Pyroclasts,2019-10-25,2,0.5,,11.070666666666666,False,20,0.137,0.215,0,-10.815,1,0.0401,0.168,0.838,0.104,0.0346,86.675,4
177,24jWKZE0j30z3LlnzArFf2,Frost (C),sunn O))),Pyroclasts,2019-10-25,1,0.25,,10.948883333333333,False,30,0.0755,0.0167,5,-11.802,1,0.0477,0.162,0.671,0.118,0.0334,75.151,3
178,3PeoqV1R34VdjEHovJNudq,Order Divine,Hinayana,Order Divine,2018-03-19,4,0.5714285714285714,,5.0022166666666665,False,11,0.418,0.941,10,-5.741,0,0.0618,2.02e-06,0.838,0.0985,0.308,119.978,4
179,07yVwI72MdQE3p39ZFJyO3,In Service of Time,Abysmal Dawn,Leveling the Plane of Existence,2011-02-01,3,0.3,,4.807766666666667,False,30,0.312,0.934,7,-5.551,1,0.192,9.38e-05,0.422,0.16,0.155,108.624,3
180,0K85LgbO3YBUa1ZL5Kgczv,Sólverv,Vreid,Sólverv,2015-10-09,2,0.2857142857142857,,6.0280000000000005,False,0,0.138,0.969,11,-3.603,0,0.134,3.48e-05,0.691,0.318,0.0465,175.725,4
181,7tlfbgBQigi3CQl6Q5iJH0,Save Our Now,Devin Townsend Project,Epicloud,2012-09-18,6,0.46153846153846156,,4.0311,False,29,0.52,0.854,0,-7.505,1,0.0418,0.000301,0.941,0.648,0.324,128.01,4
182,4CMPP9drjVIOo8sH3g5mLL,Boring Angel,Oneohtrix Point Never,R Plus Seven,2013-09-30,1,0.1,,4.268783333333333,False,34,0.26,0.455,2,-12.236,0,0.0449,0.0235,0.953,0.146,0.0279,100.697,4
183,086vL45zWiqfib5SMKNjVg,Kunnes Taivas Meidät Erottaa,Ajattara,Murhat,2011-02-02,1,0.1111111111111111,,3.041333333333333,False,21,0.286,0.686,2,-4.114,0,0.0729,2.73e-06,0.0,0.367,0.217,90.94,4
184,3PuhvH2FJnws9MHf024Du1,Sólmyrkvi,DIMMA,Myrkraverk,2013-04-01,1,0.125,,5.247566666666667,False,0,0.455,0.829,4,-6.775,0,0.0904,0.00242,3.79e-05,0.327,0.322,163.898,4
185,4vAeL2wWT1hiB5WEWhE1GC,Ruins,Shade Empire,Omega Arcane,2013,1,0.09090909090909091,,8.053333333333333,False,0,0.217,0.929,0,-5.462,0,0.0996,4.3e-05,0.825,0.339,0.127,119.94,4
186,5mwtVm4pjijyyiMx1n7dNG,Howl,Barren Earth,On Lonely Towers,2015-03-24,2,0.25,,5.664666666666666,False,11,0.141,0.937,10,-3.47,1,0.0916,0.000266,0.00288,0.334,0.0565,98.399,4
187,2KU2H85MbSZGI0Llcs4c4t,Motions,Sun Of The Sleepless,To the Elements,2017-07-21,2,0.2857142857142857,,7.376666666666667,False,0,0.348,0.952,4,-7.441,1,0.0677,1.02e-06,0.924,0.0792,0.0995,150.045,1
188,0usJlzaS1mRSBqGIAoCdBE,Absolution,Ashbringer,Absolution,2019-06-28,1,0.125,,8.4212,False,17,0.509,0.811,7,-5.873,1,0.0625,0.0426,0.201,0.203,0.116,125.014,4
189,0g6vOg1yaJ9ymIKIsNf1gb,Inner Paths (To Outer Space),Blood Incantation,Inner Paths (To Outer Space),2019-10-11,1,1.0,,5.618283333333333,False,7,0.241,0.78,1,-10.085,1,0.069,0.00245,0.856,0.101,0.0761,127.42,4
190,6oL2UnryJYEORkSyoqMbj4,With Knives to the Throat and Hell in Your Heart,Ultha,The Inextricable Wandering,2018-10-05,2,0.3333333333333333,,10.4466,False,11,0.103,0.812,0,-7.984,0,0.0715,1.81e-05,0.836,0.114,0.0668,156.354,4
191,2OoS4wA6AaSQACqioCqbPP,Millirem,Die Choking,III,2015-10-08,1,0.09090909090909091,,1.5639333333333334,False,2,0.288,0.939,1,-6.511,1,0.0914,1.15e-06,0.88,0.0745,0.153,106.781,5
192,2SQaiZAnHFZLYPed6uFsuD,Veins Hollowed,Acathexis,Acathexis,2019-04-19,3,0.75,,10.621616666666666,False,6,0.224,0.333,9,-7.334,0,0.0503,0.000864,0.96,0.199,0.148,89.697,4
193,4GZFzWwKCwB5jM45C6FfB4,Letzte Sonne,Der Weg einer Freiheit,Stellar,2015-03-23,6,0.75,,12.291466666666668,False,17,0.177,0.845,8,-9.598,1,0.0827,1.55e-05,0.866,0.28,0.114,119.084,4
194,03ehYCO0GKI33FeOLNh75B,Eiswanderer,Der Weg einer Freiheit,Stellar,2015-03-23,5,0.625,,9.25645,False,17,0.158,0.752,3,-11.214,0,0.0687,0.000138,0.903,0.0551,0.0333,148.775,4
195,0I3IiWuRiQdsNAa1bAWtNx,Mästarens resa i mörkret,Murg,Gudatall,2016-12-16,5,0.625,,6.4245,False,4,0.262,0.993,2,-9.594,1,0.0781,2.58e-05,0.918,0.621,0.0246,153.019,4
196,6Eq8uiwHdBMxuUI1SMPbcn,Under the Banner of Death,Vanum,Ageless Fire,2019-02-15,4,0.6666666666666666,,9.047683333333334,False,10,0.113,0.837,6,-7.359,0,0.0504,5.43e-06,0.483,0.219,0.154,154.454,3
197,6XXERtnPdixQ0SQ9gaCtMb,Untitled,False,Untitled,2015-06-16,3,0.6,,9.421766666666667,False,0,0.148,0.912,9,-6.338,0,0.0652,2.67e-06,0.904,0.232,0.269,137.423,3
198,6IJq4oVGVEq0dEnCMga6LE,Desert of Absurdity,Mizmor,Cairn,2019-09-06,1,0.25,,9.9787,False,0,0.158,0.611,4,-8.372,0,0.0556,0.00309,0.82,0.106,0.247,84.206,4
199,00oNq29XofvOyLBKdoUI7a,Sorrowpsalm,Black Crown Initiate,Selves We Cannot Forgive,2016-07-22,2,0.25,,6.507633333333334,False,0,0.549,0.861,9,-7.339,0,0.0635,0.000127,0.163,0.134,0.0823,120.014,4
200,0UMraLfKxxkHJOH2ulFr5u,Years in Frigid Light,Black Crown Initiate,Years in Frigid Light,2019-09-20,1,1.0,,7.179166666666666,False,15,0.396,0.95,7,-3.254,1,0.155,0.000215,0.0,0.358,0.118,119.985,4
201,0QOxeiPiVep0vNZisCbDX9,Climate Controller,Nocturnus,Thresholds,1992,1,0.125,,7.8571,False,18,0.292,0.756,1,-12.9,1,0.0796,0.000523,0.0526,0.0968,0.523,154.667,4
202,5VE1UxtmVpvUpaE9exZO4d,In Eerie Deliverance,Hooded Menace,Ossuarium Silhouettes Unhallowed (Deluxe),2018-01-26,2,0.2857142857142857,,6.921083333333333,False,13,0.401,0.982,7,-4.608,1,0.0662,1.9e-06,0.858,0.325,0.202,130.044,4
203,23YMwjzqj47YrskpuWvBvj,Below,Leprous,Below,2019-08-30,1,1.0,,5.8758,False,30,0.303,0.453,7,-7.709,0,0.0326,0.0679,0.114,0.133,0.0717,99.938,4
204,2oo5V4TBPGmoQAw6KhBSc9,Lorem Ipsum (Arctic Anthem),Anamanaguchi,Lorem Ipsum (Arctic Anthem),2019-08-29,1,1.0,,4.827733333333333,False,15,0.109,0.491,9,-6.513,1,0.0433,0.111,0.0765,0.13,0.162,179.122,4
205,3DeFBG8JKCNi49daIYYrAH,"Mother-Water, the Great Sea Wept",Mournful Congregation,The Monad of Creation,2012-10-16,1,0.25,,18.350666666666665,False,10,0.198,0.331,1,-13.851,0,0.0362,0.0015,0.633,0.128,0.112,75.379,4
206,503HnadUYkLqiHMBlNkd6o,Vassalplasty,Dawn Of Azazel,The Tides of Damocles,2015-04-27,3,0.3,,3.4427666666666665,False,1,0.379,0.982,0,-4.04,1,0.177,0.000343,0.000107,0.419,0.208,127.397,4
207,5L2YxmWVlVZGB9n5Jsqs9r,The Serpent Tradition,Nechochwen,Heart of Akamon,2015-09-04,1,0.125,,7.083333333333333,False,14,0.207,0.936,9,-6.394,0,0.132,0.000994,0.00683,0.158,0.0676,162.682,4
208,1r1J6kyTM8I74TDJbhGTB9,Boiled Over,Gatecreeper,Boiled Over,2019-08-07,1,1.0,,4.18335,False,0,0.409,0.908,0,-6.106,1,0.0467,7.49e-06,0.659,0.345,0.18,84.004,4
209,08EhN2D5VmrH388bUJ4Sow,Rotting Incarnation of God,Profanatica,Rotting Incarnation of God,2019-08-09,1,1.0,,4.373533333333333,True,1,0.309,0.979,6,-7.258,1,0.127,1.76e-06,0.953,0.0968,0.166,124.704,4
210,0QQhB8Rx1uhn2GsawJ9taQ,Awake,Forest Of Fog,Awake,2016-08-04,1,1.0,,4.022216666666667,False,0,0.463,0.973,6,-6.181,0,0.113,2.37e-06,0.239,0.184,0.122,129.999,4
211,1RoTV1YXu5E4EmfdTAaFQj,Night of Winterlight,Twilight Force,Dawn of the Dragonstar,2019-08-16,9,0.6428571428571429,,5.116666666666666,False,0,0.348,0.769,10,-7.057,1,0.0413,0.000235,0.0,0.304,0.333,91.957,4
212,1lklm7l2pWgjHqNtlvTtgR,Incandescent,Astronoid,Air,2016-06-10,1,0.1111111111111111,,5.184,False,26,0.246,0.723,5,-9.401,1,0.0521,7.43e-05,0.551,0.572,0.132,159.981,4
213,2UHWCSeQpVsBdQHiuNGWJy,Utopian Warfare,Zhrine,Unortheta,2016-04-08,1,0.14285714285714285,,7.2837499999999995,False,18,0.313,0.603,0,-11.222,0,0.0451,0.00293,0.962,0.0948,0.0421,105.245,4
214,5pS5iIGU2el20BgKAP51EQ,Far from Light,Procession,To Reap Heavens Apart,2013-05-03,6,1.0,,10.979333333333333,False,3,0.167,0.514,3,-6.741,1,0.0369,0.000309,3.22e-06,0.109,0.272,165.842,4
215,7mwL4DvgCqH4OAZ4Pgid3i,Swan Saivo,Eternal Tears Of Sorrow,Saivon Lapsi,2013-02-22,9,0.8181818181818182,,4.3755500000000005,False,0,0.403,0.94,0,-5.433,0,0.0843,1.73e-05,0.00632,0.11,0.15,137.98,4
216,6qMOBDnIaCj7QrvI8T5V4C,King Night,SALEM,King Night (Amazon Exclusive Version),2010-09-28,1,0.08333333333333333,,3.8493333333333335,False,38,0.431,0.838,1,-6.526,1,0.0679,0.000173,0.809,0.493,0.166,131.808,4
217,5kNLOlSqtBnVFnLC7dLKiX,Crown Me King,Harmony,Theatre of Redemption,2014-12-02,3,0.3,,4.860833333333333,False,0,0.284,0.949,7,-4.317,0,0.15,0.0002,5.68e-05,0.352,0.117,97.51,4
218,6DwEha0RdkpKD7n6EGPk9v,Boleskine House,Triptykon,Melana Chasmata,2014-04-14,2,0.2222222222222222,,7.199766666666666,False,0,0.342,0.6,4,-6.424,0,0.0322,1.86e-05,0.284,0.333,0.0974,119.456,4
219,5qdHMOZyNfQwkXPuV3of56,Intergalactic Space Crusaders,Arjen Anthony Lucassen's Star One,Space Metal,2002-04-17,9,0.9,,5.374,False,0,0.583,0.789,2,-8.173,0,0.0312,0.000339,0.0,0.122,0.359,128.019,4
220,5dw1PdDr4GLGcWDBBaftro,Black mirror,Necromantia,Scarlet Evil Witching Black,1995,2,0.25,,6.506883333333334,False,20,0.247,0.934,11,-3.815,0,0.0951,0.00206,0.417,0.269,0.0519,79.724,4
221,1SE1ei0YS7FuD4Xvoa9wFz,Veins,The Gaslamp Killer,Breakthrough,2012-09-18,2,0.11764705882352941,,1.7516166666666666,False,0,0.574,0.76,2,-9.432,0,0.0319,0.717,0.898,0.317,0.943,131.555,4
222,0p2z4TAkrAXuyc3r78e9We,God Is Rome,The Meads Of Asphodel,The Middle Ages,2014-05-26,1,0.08333333333333333,,2.08,True,3,0.447,0.985,2,-8.194,1,0.0556,0.000125,0.78,0.0945,0.223,100.153,4
223,3dGgxTTZsY1u5Mf70UDmAh,Twilight Odyssey,Garden Of Shadows,Oracle Moon,2000,7,1.0,,8.445333333333334,False,6,0.319,0.79,2,-6.161,1,0.0387,4.81e-05,0.812,0.128,0.0772,112.34,4
224,5uFjzma0w3zdRJjC2ze2s6,It,Oak Pantheon,From a Whisper,2012-09-25,2,0.25,,8.60555,False,3,0.349,0.892,7,-5.947,0,0.0504,2.9e-05,0.333,0.0998,0.211,180.0,3
225,3QF2ciRX8FMoxPQBgF8T2n,Bereft,Vallenfyre,Splinters,2014-05-13,2,0.18181818181818182,,7.188666666666666,False,8,0.357,0.858,9,-3.227,1,0.0505,1.88e-06,0.855,0.233,0.179,95.042,4
226,7my837raI8FieTmqz5zZM8,Keep,Nils Frahm,Felt,2011-10-07,1,0.1111111111111111,,3.45,False,0,0.477,0.773,9,-10.994,0,0.0447,0.831,0.972,0.295,0.704,166.775,3
227,5zHEeZjCQKmsEZJiZCUzG6,Closer to an Animal,Sonata Arctica,The Ninth Hour,2016-10-07,1,0.08333333333333333,,5.378133333333333,False,0,0.369,0.931,1,-4.325,1,0.058,3.24e-05,0.221,0.396,0.229,200.054,4
228,2VMIk0ncqOsDe8u1fxWPv8,Judgement Day,ANGRA,Rebirth,2001,8,0.8,,5.66955,False,36,0.522,0.953,2,-4.654,1,0.0695,0.000954,0.000217,0.286,0.416,125.017,4
229,4OWkwcogg9io67ns12kJE2,Master Control,Liege Lord,Master Control,1988-08-19,3,0.3,,5.150883333333334,False,24,0.322,0.991,8,-3.951,1,0.13,0.000212,0.0,0.0388,0.172,148.309,4
230,2Bx0yinDFkl67ZISljJzHQ,Ironlung,Beneath the Frozen Soil,Evoken / Beneath the Frozen Soil,2013-04-19,5,0.7142857142857143,,9.152216666666668,False,3,0.266,0.412,7,-9.624,0,0.0393,0.000708,0.588,0.111,0.0393,122.105,4
231,6m3hJA3UoJv32L6soVIttC,Ethica Odini,Enslaved,Axioma Ethica Odini,2010,1,0.1111111111111111,,7.982433333333334,False,0,0.16,0.946,3,-5.616,0,0.135,2.34e-05,6.94e-06,0.107,0.0695,109.444,4
232,6VUYuWjmRBkkNJFYwd8RBK,Of Acceptance And Unchanging,Dekadent,Veritas,2016-11-03,1,0.14285714285714285,,9.52785,False,0,0.354,0.794,11,-5.499,1,0.0694,0.00236,0.862,0.112,0.0562,149.978,4
233,2ufQCRBJw6UhhJa6HvcBBu,A Call to Arms,Gospel of the Horns,A Call to Arms,2002-10-10,5,0.7142857142857143,,4.903099999999999,True,10,0.339,0.958,8,-7.238,1,0.056,1.69e-06,0.889,0.0696,0.114,104.879,4
234,58GdO5AjrAS5Zg12CKqlgl,Blessed Entwinement,Krypts,Unending Degradation,2013,2,0.25,,4.175233333333334,False,14,0.136,0.502,7,-7.479,1,0.0453,2.25e-05,0.927,0.316,0.161,101.435,4
235,0Vm2F3oRBVLRcRj1AeH2WW,Kaldidalur,Katla,Ferðalok,2016-05-20,1,0.5,,5.734166666666667,False,0,0.456,0.636,9,-6.136,0,0.0299,0.00992,0.519,0.0864,0.0493,135.061,4
236,5OgdruAlRMECbTGa2mEvOf,Dirt,S U R V I V E,RR7349,2016-09-30,3,0.3333333333333333,,5.108016666666667,False,21,0.389,0.776,8,-10.198,1,0.0683,0.153,0.851,0.183,0.039,197.808,4
237,01bDdGki3atChJ8OWOWxg9,Ghost of a Shepherd,Below,Across the Dark River,2014-04-15,3,0.375,,4.699766666666666,False,2,0.5,0.895,5,-5.079,0,0.0393,2.08e-05,3.81e-05,0.0814,0.22,106.558,3
238,6sqhgdkVbM90pE6So46xxw,Scion,Manes,Slow Motion Death Sequence,2018-08-24,2,0.2222222222222222,,4.972916666666666,False,35,0.689,0.682,0,-8.462,0,0.033,0.0226,0.251,0.0949,0.316,109.985,4
